Teilnehmer;Anmeldeart_A;Verfahren;Bezugsnummer/LRN;Anlagedatum;Zeit;Zeitpunkt der letzten CUSTAX;Überlassungsdatum;Annahmedatum;Registriernummer/MRN;Weitere Reg.Nr.;EDIFNR;Versendungsland;Art der Vertretung;Vertreter des Anmelders;Vertreter AE EORI;AE Name;Versender CZ EORI;CZ Code;CZ Name;CZ Ländercode;Empfänger CN EORI;CN Code;CN Name;CN Ländercode;Anmelder DT EORI;DT Code;DT Name;DT Ländercode;UstID-DT;Käufer BY Name;BY EORI;Verkäufer SL Name;SL EORI;ZollRechtlicherStatus;Bewilligungsnummer;Gesamtgewicht;Liefercode;Lieferort;Lieferkey;Geschäftsart;Rechnungsbetrag;Rechnungswährung;Rechnungskurs;Zollstelle;Aufschubart;HZAZoll;KontoZoll;TextZoll;EORIZoll;KennzeichenEigenZoll;ArtEust;HZAEust;KontoEusT;TextEust;EORIEust;KennzeichenEigenEust;Container;Unterlagenzeile;Unterlagenbereich;Unterlagenart;Unterlagennummer;Unterlagendatum;PositionNo;Positionen;Vorausstl. Zollabgabe;Vorausstl. Zollsatzabgabe;Vorausstl. Eustabgabe;Vorausstl. Eustsatzabgabe;Zollwert;AbgabeZoll;AbgabeZollsatz;Eustwert;AbgabeEust;AbgabeEustsatz;AbgabeAntidumping;AbgabeAntidumpingSatz;Status Steuerbescheid;ArtikelCode;Warentarifnummer;Warenzusatz1;Warenzusatz2;Warenbezeichnung;Verfahren;EU Code;Artikelpreis;Statistischerwert;Eust manuell;Ursprung;Präferenzursprungsland;Beguenstigung;Rohmasse;Rohmasseeinheit;Eigenmasse;Eigenmasseeinheit;Positionszusatz;Aussenhandelstatistische Menge;Maßeinheit;AnzahlPackstücke;Packstückart;Packstückbezeichnung;Zusätzliche angaben;SonderAbgabeZoll;SonderAbgabeEust;AbgabeZusatzzölle;SonderAbgabeAntidumping;Verbrauchssteuern;Positionsunterlagenzeile;Unterlagenbereich;Unterlagenart;Unterlagennummer;Unterlagendatum;DV1Rechnungsbetrag;Währung;DV1UmgerechnerterRechnungsbetrag;Währung;DV1Versicherung;Währung;DV1Luftfrachtkosten;Währung;DV1Frachtkosten;Währung;DV1Materialien;Währung;DV1Provisionen;Währung;Abflughafen Code;Abflughafen Text;Vorpapierart;Vorpapiere Reg.nummer;BEAnteil SumA;BEAnteil ZL;BEAnteil AV;UST-ID Einführer;UST-ID Erwerber;UST-ID Fiskalvertreter;Shipmentnummer;Importstatus
ZOCE;EZA;IPDC;SBKK0450042-TEMU-HELLA;21.05.2025;14:01;10.06.2025 07:04;10.06.2025;10.06.2025;25DE4851FCA013U7R5;ATC400475590620254851;CUSTAX48510000845004766100625070434;TH;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;NORMA LAMP;NORMA Automotive Germany S.A.;LU;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;NORMA Automotive Germany S.A.;;IM;;4115,200000;FOB;Lat Krabang;1;11;54229,37;EUR;;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;22;22;136,59;2,7;1000,80;19;5059,03;136,59;2,7;5267,39;1000,80;19;;;5;006.841-121;85392930000;;;hier: 38400 Stk. Glühlampen ECE-R 37-PY21W-12V21W 8GA für Kraftfahrzeuge, Artikel: 006.841-121, P/O: 4502930714;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;4965,12;5059,00;;Thailand;;100;;;147,700000;KGM;;38400,000;NAR;;;;;;;;;;0;4;7HHF;BKK0444054;31.03.2025;4965,12;EUR;4965,12;EUR;0,47;EUR;;;93,44;EUR;;;;;;;ATNEU;; ATB151345590520254851 - POS 1;;;;;;;
ZOCE;EZA;IPDC;SBKK0450042-TEMU-HELLA;21.05.2025;14:01;10.06.2025 07:04;10.06.2025;10.06.2025;25DE4851FCA013U7R5;ATC400475590620254851;CUSTAX48510000845004766100625070434;TH;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;NORMA LAMP;NORMA Automotive Germany S.A.;LU;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;NORMA Automotive Germany S.A.;;IM;;4115,200000;FOB;Lat Krabang;1;11;54229,37;EUR;;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;22;22;136,59;2,7;1000,80;19;5059,03;136,59;2,7;5267,39;1000,80;19;;;5;006.841-121;85392930000;;;hier: 38400 Stk. Glühlampen ECE-R 37-PY21W-12V21W 8GA für Kraftfahrzeuge, Artikel: 006.841-121, P/O: 4502930714;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;4965,12;5059,00;;Thailand;;100;;;147,700000;KGM;;38400,000;NAR;;;;;;;;;;1;4;N380;CI0002949;07.04.2025;4965,12;EUR;4965,12;EUR;0,47;EUR;;;93,44;EUR;;;;;;;ATNEU;; ATB151345590520254851 - POS 1;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;8;8;7,64;6,5;24,85;19;117,49;7,64;6,5;130,78;24,85;19;;;5;707.925-003;39269097900;;;hier:  10000 Stk Schutzkappe aus Kunststoff, Artikel: 707.925-003, P/O: 4502941221;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;131,30;117,00;;Taiwan;;100;;;9,200000;KGM;;;;;;;;;;;;;0;4;7HHF;TPE0545635;26.03.2025;131,30;USD;115,02;EUR;0,03;USD;;;2,44;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;8;8;7,64;6,5;24,85;19;117,49;7,64;6,5;130,78;24,85;19;;;5;707.925-003;39269097900;;;hier:  10000 Stk Schutzkappe aus Kunststoff, Artikel: 707.925-003, P/O: 4502941221;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;131,30;117,00;;Taiwan;;100;;;9,200000;KGM;;;;;;;;;;;;;1;4;N380;1140312;12.03.2025;131,30;USD;115,02;EUR;0,03;USD;;;2,44;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;8;8;7,64;6,5;24,85;19;117,49;7,64;6,5;130,78;24,85;19;;;5;707.925-003;39269097900;;;hier:  10000 Stk Schutzkappe aus Kunststoff, Artikel: 707.925-003, P/O: 4502941221;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;131,30;117,00;;Taiwan;;100;;;9,200000;KGM;;;;;;;;;;;;;2;5;Y160;;;131,30;USD;115,02;EUR;0,03;USD;;;2,44;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;8;8;7,64;6,5;24,85;19;117,49;7,64;6,5;130,78;24,85;19;;;5;707.925-003;39269097900;;;hier:  10000 Stk Schutzkappe aus Kunststoff, Artikel: 707.925-003, P/O: 4502941221;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;131,30;117,00;;Taiwan;;100;;;9,200000;KGM;;;;;;;;;;;;;3;5;Y904;;;131,30;USD;115,02;EUR;0,03;USD;;;2,44;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;8;8;7,64;6,5;24,85;19;117,49;7,64;6,5;130,78;24,85;19;;;5;707.925-003;39269097900;;;hier:  10000 Stk Schutzkappe aus Kunststoff, Artikel: 707.925-003, P/O: 4502941221;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;131,30;117,00;;Taiwan;;100;;;9,200000;KGM;;;;;;;;;;;;;4;5;Y930;;;131,30;USD;115,02;EUR;0,03;USD;;;2,44;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;1;8;0,00;0,0;169,55;19;881,00;0,00;0,0;892,37;169,55;19;;;5;007.946-001;85365019000;;;hier: 1000 Stk. Stk. Ein- und Ausschalter  für Kraftfahrzeuge, Artikel: 007.946-001, P/O:  4502932362;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;1000,00;881,00;;Taiwan;;100;;;18,500000;KGM;;;;34;CT;Adresse;;;;;;;0;4;7HHF;TPE0545635;26.03.2025;1000,00;USD;876,04;EUR;0,07;USD;;;4,90;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;1;8;0,00;0,0;169,55;19;881,00;0,00;0,0;892,37;169,55;19;;;5;007.946-001;85365019000;;;hier: 1000 Stk. Stk. Ein- und Ausschalter  für Kraftfahrzeuge, Artikel: 007.946-001, P/O:  4502932362;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;1000,00;881,00;;Taiwan;;100;;;18,500000;KGM;;;;34;CT;Adresse;;;;;;;1;4;N380;1140312;12.03.2025;1000,00;USD;876,04;EUR;0,07;USD;;;4,90;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;1;8;0,00;0,0;169,55;19;881,00;0,00;0,0;892,37;169,55;19;;;5;007.946-001;85365019000;;;hier: 1000 Stk. Stk. Ein- und Ausschalter  für Kraftfahrzeuge, Artikel: 007.946-001, P/O:  4502932362;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;1000,00;881,00;;Taiwan;;100;;;18,500000;KGM;;;;34;CT;Adresse;;;;;;;2;5;Y969;;;1000,00;USD;876,04;EUR;0,07;USD;;;4,90;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;2;8;0,00;0,0;160,40;19;832,82;0,00;0,0;844,19;160,40;19;;;5;007.946-031;85365019000;;;hier: 100 Stk. Ein- und Ausschalter  für Kraftfahrzeuge, Artikel: 007.946-031, P/O: 4502932362;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;945,00;833,00;;Taiwan;;100;;;18,500000;KGM;;;;;;;;;;;;;0;4;7HHF;TPE0545635;26.03.2025;945,00;USD;827,86;EUR;0,07;USD;;;4,90;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;2;8;0,00;0,0;160,40;19;832,82;0,00;0,0;844,19;160,40;19;;;5;007.946-031;85365019000;;;hier: 100 Stk. Ein- und Ausschalter  für Kraftfahrzeuge, Artikel: 007.946-031, P/O: 4502932362;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;945,00;833,00;;Taiwan;;100;;;18,500000;KGM;;;;;;;;;;;;;1;4;N380;1140312;12.03.2025;945,00;USD;827,86;EUR;0,07;USD;;;4,90;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;2;8;0,00;0,0;160,40;19;832,82;0,00;0,0;844,19;160,40;19;;;5;007.946-031;85365019000;;;hier: 100 Stk. Ein- und Ausschalter  für Kraftfahrzeuge, Artikel: 007.946-031, P/O: 4502932362;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;945,00;833,00;;Taiwan;;100;;;18,500000;KGM;;;;;;;;;;;;;2;5;Y969;;;945,00;USD;827,86;EUR;0,07;USD;;;4,90;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;3;8;17,08;2,3;147,17;19;742,44;17,08;2,3;774,57;147,17;19;;;5;735.461-001;85366990990;;;hier: 3000 Stk STECKER 6POL für KFZ, Artikel: 735.461-001, P/O:  4502936369;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;840,00;742,00;;Taiwan;;100;;;24,500000;KGM;;;;;;;;;;;;;0;4;7HHF;TPE0545635;26.03.2025;840,00;USD;735,87;EUR;0,09;USD;;;6,49;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;3;8;17,08;2,3;147,17;19;742,44;17,08;2,3;774,57;147,17;19;;;5;735.461-001;85366990990;;;hier: 3000 Stk STECKER 6POL für KFZ, Artikel: 735.461-001, P/O:  4502936369;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;840,00;742,00;;Taiwan;;100;;;24,500000;KGM;;;;;;;;;;;;;1;4;N380;1140312;12.03.2025;840,00;USD;735,87;EUR;0,09;USD;;;6,49;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
ZOCE;EZA;IMDC;STPE0545635-HELLA;19.05.2025;17:22;22.05.2025 01:31;22.05.2025;22.05.2025;25DE4851ECA02V4NR8;ATC401226350520254851;CUSTAX48510000841169492220525013032;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;288,600000;FOB;Taoyuan;1;11;6045,30;USD;1,1415;DE004851 -- Hamburg;A0000;MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;4;8;0,00;0,0;91,62;19;468,40;0,00;0,0;482,22;91,62;19;;;5;177.784-412;85369010000;;;hier: 2000 Stk Kabelstecker A6X16 DIN 46211 8KW, Artikel: 177.784-312, P/O: 4502941221 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;527,80;468,00;;Taiwan;;100;;;22,500000;KGM;;;;;;;;;;;;;0;4;7HHF;TPE0545635;26.03.2025;527,80;USD;462,37;EUR;0,08;USD;;;5,96;EUR;;;;;;;ATNEU;; 25DE4851E0001ADGU7 - POS 8;;;;;;;
