Teilnehmer;Anmeldeart_A;Verfahren;Bezugsnummer/LRN;Anlagedatum;Zeit;Registrienummer/MRN;Weitere Reg.Nr.;EDIFNR;Versender EORI;Versender Name;Versender Ländercode;Empfänger EORI;Empfänger Name;Empfänger Ländercode;Anmelder EORI;Anmelder Name;Anmelder Ländercode;ZollRechtlicherStatus;Liefercode;Lieferort;Lieferkey;Geschäftsart;Rechnungsbetrag;Rechnungswährung;Rechnungskurs;Addressierte Zollstelle;Aufschubart;AufschubHZAZoll;AufschubkontoZoll;AufschubTextZoll;AufschubEORIZoll;AufschubKennzeichenEigenZoll;AufschubArtEust;AufschubHZAEust;AufschubKontoEusT;AufschubTextEust;AufschubEORIEust;AufschubKennzeichenEigenEust;Container;PositionNo;Positionen;Vorraussichtliche Zollabgabe;Vorraussichtliche Zollsatzabgabe;Vorraussichtliche Eustabgabe;Vorraussichtliche Eustsatzabgabe;AbgabeZoll;AbgabeZollsatz;AbgabeEust;AbgabeEustsatz;Status Steuerbescheid;ArtikelCode;Warentarifnummer;Warenzusatz1;Warenzusatz2;Warenbezeichnung;Verfahren;EU Code;Artikelpreis;Ursprung;Präferenzursprungsland;Beguenstigung;Rohmasse;Rohmasseeinheit;Eigenmasse;Eigenmasseeinheit;Positionszusatz;Aussenhandelstatistische Menge;AnzahlPackstücke;Packstückart;Packstückbezeichnung;Zusätzliche angaben;SonderAbgabeZoll;SonderAbgabeEust;AbgabeZusatzzölle;AbgabeAntidumping;Verbrauchssteuern;DV1Rechnungsbetrag;DV1Rechnugnswährung;DV1UmgerechnerterRechnungsbetrag;DV1UmrechnungsWährung;DV1Versicherung;DV1Versicherungswährung;DV1Luftfrachtkosten;DV1Luftfrachtkostenwährung;DV1Frachtkosten;DV1Frachtkostenwährung;DV1Materialien;DV1MaterialienWährung;Abflughafen Code;Abflughafen Text;Vorpapiere Registriernummer
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;52;55;22,97;2,7;166,95;19;22,02;2,7;160,05;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-251, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;868,8;Taiwan;;100;;;52,2;KGM;;;0;;;;;;;;;868,8;USD;832,66;EUR;0,06;USD;;;18,17;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;51;55;22,97;2,7;166,91;19;22,01;2,7;160,01;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-211, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;868,8;Taiwan;;100;;;51,6;KGM;;;0;;;;;;;;;868,8;USD;832,66;EUR;0,06;USD;;;17,97;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;50;55;32,04;2,7;233,02;19;30,71;2,7;223,42;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-151, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1207,2;Taiwan;;100;;;84,6;KGM;;;0;;;;;;;;;1207,2;USD;1156,99;EUR;0,1;USD;;;29,45;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;49;55;28,31;2,7;205,82;19;27,13;2,7;197,33;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-111, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1068;Taiwan;;100;;;71;KGM;;;0;;;;;;;;;1068;USD;1023,58;EUR;0,08;USD;;;24,72;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;48;55;26,29;2,7;191,12;19;25,2;2,7;183,22;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-061, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;993,6;Taiwan;;100;;;61,8;KGM;;;0;;;;;;;;;993,6;USD;952,27;EUR;0,07;USD;;;21,52;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;47;55;24,69;2,7;179,43;19;23,66;2,7;172,01;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-051, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;933,6;Taiwan;;100;;;56,4;KGM;;;0;;;;;;;;;933,6;USD;894,77;EUR;0,07;USD;;;19,64;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;46;55;174,38;2,7;1276,95;19;167,35;2,7;1226,13;19;5;;85129090000;;;hier: 1920 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 184.107-281, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;6393,6;Taiwan;;100;;;947,5;KGM;;;0;;;;;;;;;6393,6;USD;6127,66;EUR;1,13;USD;;;329,88;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;45;55;57,94;2,7;425,76;19;55,63;2,7;409,12;19;5;;85129090000;;;hier: 1920 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 184.107-221, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;2092,8;Taiwan;;100;;;400,8;KGM;;;0;;;;;;;;;2092,8;USD;2005,75;EUR;0,48;USD;;;139,54;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;44;55;44,11;2,7;323,35;19;42,34;2,7;310,55;19;5;;85129090000;;;hier: 1000 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 178.878-281, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1610;Taiwan;;100;;;259,5;KGM;;;0;;;;;;;;;1610;USD;1543,03;EUR;0,31;USD;;;90,35;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;43;55;32,79;2,7;240,98;19;31,49;2,7;231,57;19;5;;85129090000;;;hier: 1600 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 178.878-201, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1184;Taiwan;;100;;;228;KGM;;;0;;;;;;;;;1184;USD;1134,75;EUR;0,27;USD;;;79,38;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;42;55;34,36;2,7;251,57;19;32,97;2,7;241,56;19;5;;85129090000;;;hier: 1800 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 178.878-161, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1260;Taiwan;;100;;;185,8;KGM;;;0;;;;;;;;;1260;USD;1207,59;EUR;0,22;USD;;;64,69;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;41;55;32,49;2,7;237,19;19;31,16;2,7;227,61;19;5;;85129090000;;;hier: 1800 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 178.878-111, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1206;Taiwan;;100;;;135,9;KGM;;;0;;;;;;;;;1206;USD;1155,84;EUR;0,16;USD;;;47,31;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;40;55;21,86;2,7;159,49;19;20,97;2,7;153,02;19;5;;85129090000;;;hier: 240 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.053-301, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;813,6;Taiwan;;100;;;85,5;KGM;;;0;;;;;;;;;813,6;USD;779,76;EUR;0,1;USD;;;29,77;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;39;55;44,59;2,7;325,73;19;42,77;2,7;312,61;19;5;;85129090000;;;hier: 960 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.053-191, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1651,2;Taiwan;;100;;;197,4;KGM;;;0;;;;;;;;;1651,2;USD;1582,52;EUR;0,24;USD;;;68,73;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;38;55;21,17;2,7;154,47;19;20,3;2,7;148,22;19;5;;85129090000;;;hier: 480 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.053-161, P/O: 4502932506;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;787,2;Taiwan;;100;;;84,6;KGM;;;0;;;;;;;;;787,2;USD;754,46;EUR;0,1;USD;;;29,45;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;37;55;85,5;2,7;619,85;19;81,91;2,7;593,92;19;5;;85129090000;;;hier: 1584 Stk. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.179-141, P/O: 4502930625;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;3263,04;Taiwan;;100;;;112,2;KGM;;;0;;;;;;;;;3263,04;USD;3127,31;EUR;0,13;USD;;;39,06;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;36;55;11,84;2,7;86,53;19;11,35;2,7;83,05;19;5;;85129090000;;;hier: 480 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-221, P/O: 4502930625;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;436,8;Taiwan;;100;;;56,4;KGM;;;0;;;;;;;;;436,8;USD;418,63;EUR;0,07;USD;;;19,64;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;35;55;22,7;2,7;165,52;19;21,77;2,7;158,79;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-281, P/O: 4502930625;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;847,2;Taiwan;;100;;;82,6;KGM;;;0;;;;;;;;;847,2;USD;811,96;EUR;0,1;USD;;;28,76;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;34;55;31,02;2,7;225,66;19;29,74;2,7;216,38;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-161, P/O: 4502930625;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1168,8;Taiwan;;100;;;82,6;KGM;;;0;;;;;;;;;1168,8;USD;1120,18;EUR;0,1;USD;;;28,76;EUR;;;;;
ZOCE;EZA;IPDC;SDSV0809554-TGBU-HELLA;20.03.2025;06:58;25DE4851DCA000QFR8;ATC400008900420254851;CUSTAX48510000829806130010425073558;;Chin Pech Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Haiphong;1;11;102555,44;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;33;55;29,54;2,7;214,84;19;28,32;2,7;205,99;19;5;;85129090000;;;hier: 240 Set. Wischerblätter für KFZ-Scheibenwischer, Art-Nr.: 358.164-141, P/O: 4502930625;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1113,6;Taiwan;;100;;;76,8;KGM;;;0;;;;;;;;;1113,6;USD;1067,28;EUR;0,09;USD;;;26,74;EUR;;;;;
